Date,GBP SHORT,GBP LONG,USD SHORT,USD LONG,JPY SHORT,JPY LONG,AUD SHORT,AUD LONG,NZD SHORT,NZD LONG,CAD SHORT,CAD LONG,CHF SHORT,CHF LONG,NOK SHORT,NOK LONG,SEK SHORT,SEK LONG,EUR SHORT,EUR LONG
29/12/2017,2.5374349,1.2774348,3.6199248,2.4049249,0.21231,0.03831,3.2771579,2.578158,3.4582349,2.759235,3.014395,1.915395,0.19749996,-0.10150001,1.86636837,1.5673684,1.01863167,0.7196317,0.97705987,0.6780599
28/12/2017,2.5304348,1.2774348,3.6159249,2.4049249,0.21231001,0.03831,3.272158,2.578158,3.453235,2.759235,3.0113951,1.915395,0.21649995,-0.10150001,1.88536836,1.5673684,1.03763166,0.7196317,0.99605986,0.6780599
27/12/2017,2.5374349,1.2774348,3.6199248,2.4049249,0.21231,0.03831,3.26515804,2.578158,3.44623504,2.759235,3.0233952,1.915395,0.22749999,-0.10150001,1.8963684,1.5673684,1.0486317,0.7196317,1.0070599,0.6780599
26/12/2017,2.5304347,1.2774348,3.6229248,2.4049249,0.21430998,0.03831,3.2601579,2.578158,3.4412349,2.759235,3.0223951,1.915395,0.23149999,-0.10150001,1.9003684,1.5673684,1.0526317,0.7196317,1.0110599,0.6780599
22/12/2017,2.5324347,1.2774348,3.626925,2.4049249,0.21430998,0.03831,3.262158,2.578158,3.443235,2.759235,3.024395,1.915395,0.22949996,-0.10150001,1.89836837,1.5673684,1.05063167,0.7196317,1.00905987,0.6780599
21/12/2017,2.5364348,1.2774348,3.6319249,2.4049249,0.21131001,0.03831,3.2741581,2.578158,3.4552351,2.759235,3.022395,1.915395,0.22649999,-0.10150001,1.8953684,1.5673684,1.0476317,0.7196317,1.0060599,0.6780599
20/12/2017,2.5314346,1.2774348,3.6349249,2.4049249,0.21231,0.03831,3.28415785,2.578158,3.46523485,2.759235,3.027395,1.915395,0.21450003,-0.10150001,1.88336844,1.5673684,1.03563174,0.7196317,0.99405994,0.6780599
19/12/2017,2.5424349,1.2774348,3.6319249,2.4049249,0.21431,0.03831,3.302158,2.578158,3.483235,2.759235,3.031395,1.915395,0.21749999,-0.10150001,1.8863684,1.5673684,1.0386317,0.7196317,0.9970599,0.6780599
18/12/2017,2.5734347,1.2774348,3.6299248,2.4049249,0.21231002,0.03831,3.308158,2.578158,3.489235,2.759235,3.032395,1.915395,0.23549997,-0.10150001,1.90436838,1.5673684,1.05663168,0.7196317,1.01505988,0.6780599
15/12/2017,2.5774349,1.2774348,3.6269248,2.4049249,0.21231,0.03831,3.3001581,2.578158,3.4812351,2.759235,3.0413949,1.915395,0.21949997,-0.10150001,1.88836838,1.5673684,1.04063168,0.7196317,0.99905988,0.6780599
14/12/2017,2.5894348,1.2774348,3.6369248,2.4049249,0.21031,0.03831,3.29615794,2.578158,3.47723494,2.759235,3.0383951,1.915395,0.21749997,-0.10150001,1.88636838,1.5673684,1.03863168,0.7196317,0.99705988,0.6780599
13/12/2017,2.5714348,1.2774348,3.6479249,2.4049249,0.21131001,0.03831,3.3031579,2.578158,3.4842349,2.759235,3.049395,1.915395,0.20749999,-0.10150001,1.8763684,1.5673684,1.0286317,0.7196317,0.9870599,0.6780599
12/12/2017,2.5694348,1.2774348,3.6459248,2.4049249,0.21331001,0.03831,3.3021582,2.578158,3.4832352,2.759235,3.0473951,1.915395,0.23349997,-0.10150001,1.90236838,1.5673684,1.05463168,0.7196317,1.01305988,0.6780599
11/12/2017,2.5814348,1.2774348,3.6479249,2.4049249,0.21131,0.03831,3.2901579,2.578158,3.4712349,2.759235,3.048395,1.915395,0.24849999,-0.10150001,1.9173684,1.5673684,1.0696317,0.7196317,1.0280599,0.6780599
8/12/2017,2.5784348,1.2774348,3.659925,2.4049249,0.21430998,0.03831,3.295158,2.578158,3.476235,2.759235,3.0533951,1.915395,0.25049999,-0.10150001,1.9193684,1.5673684,1.0716317,0.7196317,1.0300599,0.6780599
7/12/2017,2.5824348,1.2774348,3.6579249,2.4049249,0.21331,0.03831,3.3041581,2.578158,3.4852351,2.759235,3.053395,1.915395,0.24449999,-0.10150001,1.9133684,1.5673684,1.0656317,0.7196317,1.0240599,0.6780599
6/12/2017,2.5854348,1.2774348,3.6549249,2.4049249,0.21131001,0.03831,3.3121582,2.578158,3.4932352,2.759235,3.056395,1.915395,0.23849996,-0.10150001,1.90736837,1.5673684,1.05963167,0.7196317,1.01805987,0.6780599
5/12/2017,2.5844348,1.2774348,3.652925,2.4049249,0.21030999,0.03831,3.2971581,2.578158,3.4782351,2.759235,3.053395,1.915395,0.24349999,-0.10150001,1.9123684,1.5673684,1.0646317,0.7196317,1.0230599,0.6780599
4/12/2017,2.5744347,1.2774348,3.6629248,2.4049249,0.21030999,0.03831,3.31215797,2.578158,3.49323497,2.759235,3.0533951,1.915395,0.24249997,-0.10150001,1.91136838,1.5673684,1.06363168,0.7196317,1.02205988,0.6780599
1/12/2017,2.6144348,1.2774348,3.6689251,2.4049249,0.21231,0.03831,3.3171581,2.578158,3.4982351,2.759235,3.0543949,1.915395,0.25749996,-0.10150001,1.92636837,1.5673684,1.07863167,0.7196317,1.03705987,0.6780599
30/11/2017,2.645505,1.331505,3.6213476,2.3523476,0.20831904,0.03031904,3.318286,2.5692859,3.5884426,2.8394425,3.067076,1.9240761,0.258428526,-0.088571444,1.94128547,1.5942855,1.10761907,0.7606191,1.06609532,0.71909535
29/11/2017,2.6375049,1.331505,3.6213476,2.3523476,0.19631905,0.03031904,3.2932859,2.5692859,3.5634425,2.8394425,3.057076,1.9240761,0.239428596,-0.088571444,1.92228554,1.5942855,1.08861914,0.7606191,1.04709539,0.71909535
28/11/2017,2.658505,1.331505,3.6193476,2.3523476,0.19231904,0.03031904,3.2862859,2.5692859,3.5564425,2.8394425,3.0570762,1.9240761,0.239428556,-0.088571444,1.9222855,1.5942855,1.0886191,0.7606191,1.04709535,0.71909535
27/11/2017,2.6625051,1.331505,3.6243477,2.3523476,0.19131904,0.03031904,3.28028587,2.5692859,3.55044247,2.8394425,3.060076,1.9240761,0.239428556,-0.088571444,1.9222855,1.5942855,1.0886191,0.7606191,1.04709535,0.71909535
24/11/2017,2.664505,1.331505,3.6283476,2.3523476,0.19231904,0.03031904,3.2892859,2.5692859,3.5594425,2.8394425,3.0580762,1.9240761,0.237428536,-0.088571444,1.92028548,1.5942855,1.08661908,0.7606191,1.04509533,0.71909535
22/11/2017,2.6615049,1.331505,3.6313474,2.3523476,0.19431904,0.03031904,3.2912858,2.5692859,3.5614424,2.8394425,3.0610759,1.9240761,0.264428556,-0.088571444,1.9472855,1.5942855,1.1136191,0.7606191,1.07209535,0.71909535
21/11/2017,2.666505,1.331505,3.6253476,2.3523476,0.19231903,0.03031904,3.285286,2.5692859,3.5554426,2.8394425,3.0600761,1.9240761,0.254428556,-0.088571444,1.9372855,1.5942855,1.1036191,0.7606191,1.06209535,0.71909535
20/11/2017,2.6775048,1.331505,3.6343474,2.3523476,0.19231904,0.03031904,3.288286,2.5692859,3.5584426,2.8394425,3.0580761,1.9240761,0.241428536,-0.088571444,1.92428548,1.5942855,1.09061908,0.7606191,1.04909533,0.71909535
17/11/2017,2.669505,1.331505,3.6433475,2.3523476,0.19031904,0.03031904,3.2832859,2.5692859,3.5534425,2.8394425,3.063076,1.9240761,0.234428536,-0.088571444,1.91728548,1.5942855,1.08361908,0.7606191,1.04209533,0.71909535
16/11/2017,2.6745049,1.331505,3.6473477,2.3523476,0.18431902,0.03031904,3.2812858,2.5692859,3.5514424,2.8394425,3.0680761,1.9240761,0.234428556,-0.088571444,1.9172855,1.5942855,1.0836191,0.7606191,1.04209535,0.71909535
15/11/2017,2.6815051,1.331505,3.6463475,2.3523476,0.18531904,0.03031904,3.2762859,2.5692859,3.5464425,2.8394425,3.069076,1.9240761,0.239428536,-0.088571444,1.92228548,1.5942855,1.08861908,0.7606191,1.04709533,0.71909535
14/11/2017,2.6535049,1.331505,3.6463475,2.3523476,0.18131904,0.03031904,3.26928595,2.5692859,3.53944255,2.8394425,3.0690762,1.9240761,0.228428586,-0.088571444,1.91128553,1.5942855,1.07761913,0.7606191,1.03609538,0.71909535
13/11/2017,2.635505,1.331505,3.6393476,2.3523476,0.18431905,0.03031904,3.27228597,2.5692859,3.54244257,2.8394425,3.0690761,1.9240761,0.217428556,-0.088571444,1.9002855,1.5942855,1.0666191,0.7606191,1.02509535,0.71909535
10/11/2017,2.6245049,1.331505,3.6493475,2.3523476,0.18831903,0.03031904,3.27228597,2.5692859,3.54244257,2.8394425,3.0700762,1.9240761,0.206428576,-0.088571444,1.88928552,1.5942855,1.05561912,0.7606191,1.01409537,0.71909535
9/11/2017,2.618505,1.331505,3.6413476,2.3523476,0.18831903,0.03031904,3.2842858,2.5692859,3.5544424,2.8394425,3.0740762,1.9240761,0.203428556,-0.088571444,1.8862855,1.5942855,1.0526191,0.7606191,1.01109535,0.71909535
8/11/2017,2.6165048,1.331505,3.6313474,2.3523476,0.19031904,0.03031904,3.29728606,2.5692859,3.56744266,2.8394425,3.078076,1.9240761,0.222428576,-0.088571444,1.90528552,1.5942855,1.07161912,0.7606191,1.03009537,0.71909535
7/11/2017,2.5995049,1.331505,3.6303477,2.3523476,0.19031904,0.03031904,3.30028585,2.5692859,3.57044245,2.8394425,3.0810762,1.9240761,0.229428576,-0.088571444,1.91228552,1.5942855,1.07861912,0.7606191,1.03709537,0.71909535
6/11/2017,2.595505,1.331505,3.6303475,2.3523476,0.18931902,0.03031904,3.30028585,2.5692859,3.57044245,2.8394425,3.0820761,1.9240761,0.212428556,-0.088571444,1.8952855,1.5942855,1.0616191,0.7606191,1.02009535,0.71909535
3/11/2017,2.5935051,1.331505,3.6293476,2.3523476,0.18331904,0.03031904,3.30328587,2.5692859,3.57344247,2.8394425,3.0820762,1.9240761,0.214428526,-0.088571444,1.89728547,1.5942855,1.06361907,0.7606191,1.02209532,0.71909535
2/11/2017,2.607505,1.331505,3.6303475,2.3523476,0.18431905,0.03031904,3.28228596,2.5692859,3.55244256,2.8394425,3.0840761,1.9240761,0.213428556,-0.088571444,1.8962855,1.5942855,1.0626191,0.7606191,1.02109535,0.71909535
1/11/2017,2.6005049,1.331505,3.6273475,2.3523476,0.18431904,0.03031904,3.26728585,2.5692859,3.53744245,2.8394425,3.0840761,1.9240761,0.216428536,-0.088571444,1.89928548,1.5942855,1.06561908,0.7606191,1.02409533,0.71909535
31/10/2017,2.6626316,1.3816317,3.6269048,2.3549047,0.206018193,0.055018183,3.4862275,2.7802274,3.6766271,2.970627,3.2294769,2.062477,0.27200001,-0.03999999,1.9706362,1.6586362,1.1391363,0.8271363,1.12395456,0.81195456
30/10/2017,2.6796317,1.3816317,3.6139048,2.3549047,0.205018183,0.055018183,3.51622746,2.7802274,3.70662706,2.970627,3.2064769,2.062477,0.27900005,-0.03999999,1.97763624,1.6586362,1.14613634,0.8271363,1.1309546,0.81195456
27/10/2017,2.6806317,1.3816317,3.6189046,2.3549047,0.204018173,0.055018183,3.5062275,2.7802274,3.6966271,2.970627,3.2084771,2.062477,0.26200001,-0.03999999,1.9606362,1.6586362,1.1291363,0.8271363,1.11395456,0.81195456
26/10/2017,2.6866317,1.3816317,3.6199046,2.3549047,0.206018193,0.055018183,3.5172274,2.7802274,3.707627,2.970627,3.218477,2.062477,0.27799997,-0.03999999,1.97663616,1.6586362,1.14513626,0.8271363,1.12995452,0.81195456
25/10/2017,2.6816318,1.3816317,3.6239045,2.3549047,0.205018173,0.055018183,3.52622745,2.7802274,3.71662705,2.970627,3.2244771,2.062477,0.27200005,-0.03999999,1.97063624,1.6586362,1.13913634,0.8271363,1.1239546,0.81195456
24/10/2017,2.6906317,1.3816317,3.6249047,2.3549047,0.204018183,0.055018183,3.53122757,2.7802274,3.72162717,2.970627,3.220477,2.062477,0.26699999,-0.03999999,1.96563618,1.6586362,1.13413628,0.8271363,1.11895454,0.81195456
23/10/2017,2.6996317,1.3816317,3.6279047,2.3549047,0.202018163,0.055018183,3.5312273,2.7802274,3.7216269,2.970627,3.226477,2.062477,0.27100001,-0.03999999,1.9696362,1.6586362,1.1381363,0.8271363,1.12295456,0.81195456
20/10/2017,2.6956316,1.3816317,3.6299046,2.3549047,0.201018163,0.055018183,3.5392272,2.7802274,3.7296268,2.970627,3.2294769,2.062477,0.26400003,-0.03999999,1.96263622,1.6586362,1.13113632,0.8271363,1.11595458,0.81195456
19/10/2017,2.7146317,1.3816317,3.6319048,2.3549047,0.202018193,0.055018183,3.5402274,2.7802274,3.730627,2.970627,3.2294769,2.062477,0.26800004,-0.03999999,1.96663623,1.6586362,1.13513633,0.8271363,1.11995459,0.81195456
18/10/2017,2.7036318,1.3816317,3.6309047,2.3549047,0.206018193,0.055018183,3.5442276,2.7802274,3.7346272,2.970627,3.2294769,2.062477,0.26600001,-0.03999999,1.9646362,1.6586362,1.1331363,0.8271363,1.11795456,0.81195456
17/10/2017,2.7186317,1.3816317,3.6319047,2.3549047,0.207018183,0.055018183,3.5462272,2.7802274,3.7366268,2.970627,3.2344769,2.062477,0.27800003,-0.03999999,1.97663622,1.6586362,1.14513632,0.8271363,1.12995458,0.81195456
16/10/2017,2.7156318,1.3816317,3.6359047,2.3549047,0.208018183,0.055018183,3.5522275,2.7802274,3.7426271,2.970627,3.2354771,2.062477,0.26899997,-0.03999999,1.96763616,1.6586362,1.13613626,0.8271363,1.12095452,0.81195456
13/10/2017,2.7136317,1.3816317,3.6539048,2.3549047,0.208018183,0.055018183,3.5422275,2.7802274,3.7326271,2.970627,3.236477,2.062477,0.27500001,-0.03999999,1.9736362,1.6586362,1.1421363,0.8271363,1.12695456,0.81195456
12/10/2017,2.7106317,1.3816317,3.6559048,2.3549047,0.209018193,0.055018183,3.53722737,2.7802274,3.72762697,2.970627,3.2324771,2.062477,0.26800004,-0.03999999,1.96663623,1.6586362,1.13513633,0.8271363,1.11995459,0.81195456
11/10/2017,2.7066316,1.3816317,3.6569046,2.3549047,0.209018193,0.055018183,3.53922746,2.7802274,3.72962706,2.970627,3.234477,2.062477,0.26900003,-0.03999999,1.96763622,1.6586362,1.13613632,0.8271363,1.12095458,0.81195456
10/10/2017,2.7076316,1.3816317,3.6659047,2.3549047,0.208018193,0.055018183,3.5392272,2.7802274,3.7296268,2.970627,3.2324771,2.062477,0.25999996,-0.03999999,1.95863615,1.6586362,1.12713625,0.8271363,1.11195451,0.81195456
9/10/2017,2.7056318,1.3816317,3.6709047,2.3549047,0.208018183,0.055018183,3.54222725,2.7802274,3.73262685,2.970627,3.232477,2.062477,0.26900003,-0.03999999,1.96763622,1.6586362,1.13613632,0.8271363,1.12095458,0.81195456
6/10/2017,2.7146318,1.3816317,3.6729045,2.3549047,0.209018183,0.055018183,3.5412273,2.7802274,3.7316269,2.970627,3.2354769,2.062477,0.26499996,-0.03999999,1.96363615,1.6586362,1.13213625,0.8271363,1.11695451,0.81195456
5/10/2017,2.7096317,1.3816317,3.6779048,2.3549047,0.213018203,0.055018183,3.54922745,2.7802274,3.73962705,2.970627,3.2404771,2.062477,0.26700005,-0.03999999,1.96563624,1.6586362,1.13413634,0.8271363,1.1189546,0.81195456
4/10/2017,2.7206316,1.3816317,3.6819047,2.3549047,0.215018193,0.055018183,3.5532274,2.7802274,3.743627,2.970627,3.2384769,2.062477,0.24899998,-0.03999999,1.94763617,1.6586362,1.11613627,0.8271363,1.10095453,0.81195456
3/10/2017,2.7266317,1.3816317,3.6849046,2.3549047,0.207018193,0.055018183,3.54622743,2.7802274,3.73662703,2.970627,3.241477,2.062477,0.26000001,-0.03999999,1.9586362,1.6586362,1.1271363,0.8271363,1.11195456,0.81195456
2/10/2017,2.7416317,1.3816317,3.6909048,2.3549047,0.208018193,0.055018183,3.54522727,2.7802274,3.73562687,2.970627,3.2404771,2.062477,0.27100006,-0.03999999,1.96963625,1.6586362,1.13813635,0.8271363,1.12295461,0.81195456
29/09/2017,2.6241499,1.25115,3.5421904,2.1891904,0.171115,0.014115,3.4495,2.7095,3.65429,2.91429,3.267025,2.037025,0.25200005,-0.07799999,1.91550004,1.5855,0.95424998,0.62424994,1.02995004,0.69995
28/09/2017,2.6271499,1.25115,3.5571904,2.1891904,0.16711498,0.014115,3.45250003,2.7095,3.65729003,2.91429,3.2740251,2.037025,0.25000001,-0.07799999,1.9135,1.5855,0.95224994,0.62424994,1.02795,0.69995
27/09/2017,2.62315,1.25115,3.5601903,2.1891904,0.17411501,0.014115,3.47349994,2.7095,3.67828994,2.91429,3.276025,2.037025,0.24200001,-0.07799999,1.9055,1.5855,0.94424994,0.62424994,1.01995,0.69995
26/09/2017,2.62815,1.25115,3.5601904,2.1891904,0.179115,0.014115,3.4754998,2.7095,3.6802898,2.91429,3.273025,2.037025,0.25000001,-0.07799999,1.9135,1.5855,0.95224994,0.62424994,1.02795,0.69995
25/09/2017,2.63115,1.25115,3.5641904,2.1891904,0.181115,0.014115,3.4834999,2.7095,3.6882899,2.91429,3.2740251,2.037025,0.24600001,-0.07799999,1.9095,1.5855,0.94824994,0.62424994,1.02395,0.69995
22/09/2017,2.62115,1.25115,3.5671904,2.1891904,0.18211498,0.014115,3.49150006,2.7095,3.69629006,2.91429,3.276025,2.037025,0.25400003,-0.07799999,1.91750002,1.5855,0.95624996,0.62424994,1.03195002,0.69995
21/09/2017,2.6261501,1.25115,3.5701903,2.1891904,0.180115,0.014115,3.4855,2.7095,3.69029,2.91429,3.274025,2.037025,0.25199999,-0.07799999,1.91549998,1.5855,0.95424992,0.62424994,1.02994998,0.69995
20/09/2017,2.62415,1.25115,3.5741904,2.1891904,0.17711502,0.014115,3.48850004,2.7095,3.69329004,2.91429,3.280025,2.037025,0.25199999,-0.07799999,1.91549998,1.5855,0.95424992,0.62424994,1.02994998,0.69995
19/09/2017,2.6241499,1.25115,3.5851904,2.1891904,0.176115,0.014115,3.49850003,2.7095,3.70329003,2.91429,3.2810251,2.037025,0.25800004,-0.07799999,1.92150003,1.5855,0.96024997,0.62424994,1.03595003,0.69995
18/09/2017,2.63915,1.25115,3.5911905,2.1891904,0.178115,0.014115,3.5004999,2.7095,3.7052899,2.91429,3.2830249,2.037025,0.25400003,-0.07799999,1.91750002,1.5855,0.95624996,0.62424994,1.03195002,0.69995
15/09/2017,2.64215,1.25115,3.5951903,2.1891904,0.179115,0.014115,3.51350014,2.7095,3.71829014,2.91429,3.282025,2.037025,0.25900001,-0.07799999,1.9225,1.5855,0.96124994,0.62424994,1.03695,0.69995
14/09/2017,2.64515,1.25115,3.6021905,2.1891904,0.17311501,0.014115,3.5025,2.7095,3.70729,2.91429,3.282025,2.037025,0.25000001,-0.07799999,1.9135,1.5855,0.95224994,0.62424994,1.02795,0.69995
13/09/2017,2.64715,1.25115,3.6161903,2.1891904,0.17611502,0.014115,3.50949995,2.7095,3.71428995,2.91429,3.283025,2.037025,0.25299998,-0.07799999,1.91649997,1.5855,0.95524991,0.62424994,1.03094997,0.69995
12/09/2017,2.6431498,1.25115,3.6191904,2.1891904,0.179115,0.014115,3.5175001,2.7095,3.7222901,2.91429,3.281025,2.037025,0.25400003,-0.07799999,1.91750002,1.5855,0.95624996,0.62424994,1.03195002,0.69995
11/09/2017,2.66115,1.25115,3.6221905,2.1891904,0.180115,0.014115,3.5285,2.7095,3.73329,2.91429,3.284025,2.037025,0.26200004,-0.07799999,1.92550003,1.5855,0.96424997,0.62424994,1.03995003,0.69995
8/09/2017,2.6671499,1.25115,3.6281904,2.1891904,0.182115,0.014115,3.54049985,2.7095,3.74528985,2.91429,3.2870251,2.037025,0.26900001,-0.07799999,1.9325,1.5855,0.97124994,0.62424994,1.04695,0.69995
7/09/2017,2.67715,1.25115,3.6261903,2.1891904,0.176115,0.014115,3.5295002,2.7095,3.7342902,2.91429,3.2870251,2.037025,0.27800005,-0.07799999,1.94150004,1.5855,0.98024998,0.62424994,1.05595004,0.69995
6/09/2017,2.6541501,1.25115,3.6201903,2.1891904,0.18011501,0.014115,3.52949993,2.7095,3.73428993,2.91429,3.2900249,2.037025,0.26100001,-0.07799999,1.9245,1.5855,0.96324994,0.62424994,1.03895,0.69995
5/09/2017,2.6421499,1.25115,3.6091904,2.1891904,0.18111501,0.014115,3.5195002,2.7095,3.7242902,2.91429,3.2970251,2.037025,0.25600001,-0.07799999,1.9195,1.5855,0.95824994,0.62424994,1.03395,0.69995
1/09/2017,2.63015,1.25115,3.6061903,2.1891904,0.178115,0.014115,3.52150004,2.7095,3.72629004,2.91429,3.2950249,2.037025,0.24200001,-0.07799999,1.9055,1.5855,0.94424994,0.62424994,1.01995,0.69995
31/08/2017,2.5081001,1.1211,3.6345564,2.2135563,0.198973932,0.036973912,3.39960865,2.5976086,3.68801765,2.8860176,3.1566914,1.8926914,0.220043486,-0.106956534,1.94700012,1.6200001,0.95769552,0.6306955,1.03773916,0.71073914
30/08/2017,2.5120999,1.1211,3.6205564,2.2135563,0.189973912,0.036973912,3.3656085,2.5976086,3.6540175,2.8860176,3.1716913,1.8926914,0.209043446,-0.106956534,1.93600008,1.6200001,0.94669548,0.6306955,1.02673912,0.71073914
29/08/2017,2.5170999,1.1211,3.6185563,2.2135563,0.189973912,0.036973912,3.37660864,2.5976086,3.66501764,2.8860176,3.1676915,1.8926914,0.209043446,-0.106956534,1.93600008,1.6200001,0.94669548,0.6306955,1.02673912,0.71073914
28/08/2017,2.5060999,1.1211,3.6145562,2.2135563,0.188973912,0.036973912,3.3716085,2.5976086,3.6600175,2.8860176,3.1686915,1.8926914,0.197043486,-0.106956534,1.92400012,1.6200001,0.93469552,0.6306955,1.01473916,0.71073914
25/08/2017,2.5071,1.1211,3.6125563,2.2135563,0.187973912,0.036973912,3.3736086,2.5976086,3.6620176,2.8860176,3.1696914,1.8926914,0.201043496,-0.106956534,1.92800013,1.6200001,0.93869553,0.6306955,1.01873917,0.71073914
24/08/2017,2.5041,1.1211,3.6165563,2.2135563,0.189973892,0.036973912,3.37460855,2.5976086,3.66301755,2.8860176,3.1706915,1.8926914,0.206043486,-0.106956534,1.93300012,1.6200001,0.94369552,0.6306955,1.02373916,0.71073914
23/08/2017,2.5071002,1.1211,3.6285564,2.2135563,0.188973912,0.036973912,3.3656087,2.5976086,3.6540177,2.8860176,3.1696914,1.8926914,0.206043426,-0.106956534,1.93300006,1.6200001,0.94369546,0.6306955,1.0237391,0.71073914
22/08/2017,2.4981,1.1211,3.6275563,2.2135563,0.186973902,0.036973912,3.37160877,2.5976086,3.66001777,2.8860176,3.1646915,1.8926914,0.204043466,-0.106956534,1.9310001,1.6200001,0.9416955,0.6306955,1.02173914,0.71073914
21/08/2017,2.4730999,1.1211,3.6285563,2.2135563,0.184973902,0.036973912,3.3716085,2.5976086,3.6600175,2.8860176,3.1646915,1.8926914,0.218043516,-0.106956534,1.94500015,1.6200001,0.95569555,0.6306955,1.03573919,0.71073914
18/08/2017,2.4701001,1.1211,3.6275563,2.2135563,0.182973912,0.036973912,3.38260845,2.5976086,3.67101745,2.8860176,3.1626913,1.8926914,0.216043466,-0.106956534,1.9430001,1.6200001,0.9536955,0.6306955,1.03373914,0.71073914
17/08/2017,2.4701001,1.1211,3.6275563,2.2135563,0.182973922,0.036973912,3.37960866,2.5976086,3.66801766,2.8860176,3.1606913,1.8926914,0.210043496,-0.106956534,1.93700013,1.6200001,0.94769553,0.6306955,1.02773917,0.71073914
16/08/2017,2.4640999,1.1211,3.6285563,2.2135563,0.182973922,0.036973912,3.3736086,2.5976086,3.6620176,2.8860176,3.1616914,1.8926914,0.209043446,-0.106956534,1.93600008,1.6200001,0.94669548,0.6306955,1.02673912,0.71073914
15/08/2017,2.4700999,1.1211,3.6295564,2.2135563,0.188973912,0.036973912,3.3686085,2.5976086,3.6570175,2.8860176,3.1616913,1.8926914,0.210043496,-0.106956534,1.93700013,1.6200001,0.94769553,0.6306955,1.02773917,0.71073914
14/08/2017,2.4771001,1.1211,3.6295562,2.2135563,0.188973922,0.036973912,3.3786085,2.5976086,3.6670175,2.8860176,3.1586914,1.8926914,0.220043486,-0.106956534,1.94700012,1.6200001,0.95769552,0.6306955,1.03773916,0.71073914
11/08/2017,2.4821,1.1211,3.6305563,2.2135563,0.187973912,0.036973912,3.3906086,2.5976086,3.6790176,2.8860176,3.1566913,1.8926914,0.222043466,-0.106956534,1.9490001,1.6200001,0.9596955,0.6306955,1.03973914,0.71073914
10/08/2017,2.4561,1.1211,3.6145563,2.2135563,0.188973922,0.036973912,3.3786085,2.5976086,3.6670175,2.8860176,3.1556914,1.8926914,0.212043466,-0.106956534,1.9390001,1.6200001,0.9496955,0.6306955,1.02973914,0.71073914
9/08/2017,2.4351,1.1211,3.6085562,2.2135563,0.189973922,0.036973912,3.3836086,2.5976086,3.6720176,2.8860176,3.1556913,1.8926914,0.214043446,-0.106956534,1.94100008,1.6200001,0.95169548,0.6306955,1.03173912,0.71073914
8/08/2017,2.4090999,1.1211,3.5975563,2.2135563,0.187973922,0.036973912,3.38660863,2.5976086,3.67501763,2.8860176,3.1516914,1.8926914,0.203043466,-0.106956534,1.9300001,1.6200001,0.9406955,0.6306955,1.02073914,0.71073914
7/08/2017,2.4141,1.1211,3.5945562,2.2135563,0.187973922,0.036973912,3.3936086,2.5976086,3.6820176,2.8860176,3.1536914,1.8926914,0.196043496,-0.106956534,1.92300013,1.6200001,0.93369553,0.6306955,1.01373917,0.71073914
4/08/2017,2.4111001,1.1211,3.5935563,2.2135563,0.188973922,0.036973912,3.39560846,2.5976086,3.68401746,2.8860176,3.1556915,1.8926914,0.195043466,-0.106956534,1.9220001,1.6200001,0.9326955,0.6306955,1.01273914,0.71073914
3/08/2017,2.4200999,1.1211,3.5955563,2.2135563,0.188973912,0.036973912,3.38260845,2.5976086,3.67101745,2.8860176,3.1586914,1.8926914,0.203043466,-0.106956534,1.9300001,1.6200001,0.9406955,0.6306955,1.02073914,0.71073914
2/08/2017,2.4181,1.1211,3.5965563,2.2135563,0.186973912,0.036973912,3.3816085,2.5976086,3.6700175,2.8860176,3.1566913,1.8926914,0.200043446,-0.106956534,1.92700008,1.6200001,0.93769548,0.6306955,1.01773912,0.71073914
1/08/2017,2.4321001,1.1211,3.5995562,2.2135563,0.185973902,0.036973912,3.3826087,2.5976086,3.6710177,2.8860176,3.1606914,1.8926914,0.208043466,-0.106956534,1.9350001,1.6200001,0.9456955,0.6306955,1.02573914,0.71073914
31/07/2017,2.5791399,1.2711399,3.7091502,2.3151503,0.221385,0.07138501,3.44449993,2.6475,3.76771473,2.9707148,3.1532947,1.8872948,0.320999999,0.009999999,2.0009999,1.6899999,0.97755004,0.66655004,1.149075,0.838075
28/07/2017,2.6271399,1.2711399,3.7061502,2.3151503,0.21938501,0.07138501,3.44950005,2.6475,3.77271485,2.9707148,3.1402947,1.8872948,0.323999999,0.009999999,2.0039999,1.6899999,0.98055004,0.66655004,1.152075,0.838075
27/07/2017,2.63214,1.2711399,3.7111502,2.3151503,0.22138501,0.07138501,3.4585001,2.6475,3.7817149,2.9707148,3.1422948,1.8872948,0.333999999,0.009999999,2.0139999,1.6899999,0.99055004,0.66655004,1.162075,0.838075
26/07/2017,2.6421399,1.2711399,3.7181503,2.3151503,0.220385,0.07138501,3.45950004,2.6475,3.78271484,2.9707148,3.1482947,1.8872948,0.337000019,0.009999999,2.01699992,1.6899999,0.99355006,0.66655004,1.16507502,0.838075
25/07/2017,2.6471399,1.2711399,3.7131502,2.3151503,0.228385,0.07138501,3.4735,2.6475,3.7967148,2.9707148,3.1452948,1.8872948,0.341000029,0.009999999,2.02099993,1.6899999,0.99755007,0.66655004,1.16907503,0.838075
