timestamp,netValue,
timestamp,netValue,USD_Unit_Val,USD_size,USD_value,USD_yield,USD_weight,JPY_Unit_Val,JPY_size,JPY_value,JPY_yield,JPY_weight,NOK_Unit_Val,NOK_size,NOK_value,NOK_yield,NOK_weight,CHF_Unit_Val,CHF_size,CHF_value,CHF_yield,CHF_weight,NZD_Unit_Val,NZD_size,NZD_value,NZD_yield,NZD_weight,SEK_Unit_Val,SEK_size,SEK_value,SEK_yield,SEK_weight,CAD_Unit_Val,CAD_size,CAD_value,CAD_yield,CAD_weight,AUD_Unit_Val,AUD_size,AUD_value,AUD_yield,AUD_weight,EUR_Unit_Val,EUR_size,EUR_value,EUR_yield,EUR_weight,GBP_Unit_Val,GBP_size,GBP_value,GBP_yield,GBP_weight,
2014-06-30T00:00:00,6677758.62,1.00,6326727.17,6326727.17,0.025925,0.28,0.01,-539831241.93,-5317224.74,0.004640,-0.23,0.16,6970.95,1129.68,0.026085,0.00,1.13,-4743309.12,-5346380.88,0.009162,-0.24,0.88,6258264.10,5487871.72,0.044030,0.24,0.15,0.00,0.00,0.018032,0.00,0.94,-0.00,-0.00,0.037298,-0.00,0.95,5726197.60,5429293.95,0.037025,0.24,1.37,-3887603.89,-5318047.74,0.019139,-0.23,1.71,3159381.26,5414389.47,0.027842,0.24,
2014-07-31T00:00:00,6644222.01,1.00,6686410.79,6686410.79,0.025255,0.30,0.01,-537285143.56,-5243085.08,0.004101,-0.24,0.16,0.49,0.08,0.024255,0.00,1.10,-4696541.28,-5188115.20,0.008420,-0.23,0.85,6057111.33,5161870.57,0.043502,0.23,0.15,0.00,0.00,0.018032,0.00,0.92,-0.00,-0.00,0.037298,-0.00,0.93,5597509.61,5217158.42,0.034630,0.23,1.34,-3873415.60,-5201609.70,0.018241,-0.23,1.68,3094953.50,5211592.14,0.027288,0.23,
2014-08-29T00:00:00,6760321.10,1.00,6651968.10,6651968.10,0.024143,0.30,0.01,-543111217.96,-5166091.68,0.003812,-0.23,0.16,0.00,0.00,0.023605,0.00,1.09,-4799209.73,-5218233.91,0.007854,-0.23,0.83,6239913.86,5183184.37,0.041881,0.23,0.14,0.00,0.00,0.018032,0.00,0.92,-0.00,-0.00,0.037298,-0.00,0.93,5701508.37,5288719.09,0.034098,0.24,1.31,-3951080.96,-5184806.08,0.017204,-0.23,1.65,3153559.84,5205581.22,0.025286,0.23,
2014-09-30T00:00:00,6784954.72,1.00,12086286.04,12086286.04,0.025239,0.55,0.01,-558062212.61,-5092737.84,0.004190,-0.23,0.15,0.00,0.00,0.023605,0.00,1.04,-4883589.21,-5097426.24,0.008114,-0.23,0.78,6414333.52,4990671.98,0.041902,0.23,0.14,0.00,0.00,0.018032,0.00,0.89,-0.00,-0.00,0.037298,-0.00,0.87,5740327.97,4997816.38,0.035555,0.23,1.26,-4049903.33,-5101055.69,0.016653,-0.23,1.62,864.15,1400.10,0.024966,0.00,
2014-10-31T00:00:00,7093561.51,1.00,12117477.96,12117477.96,0.022871,0.53,0.01,-582501525.49,-5101160.57,0.003598,-0.22,0.15,0.00,0.00,0.023605,0.00,1.04,-5094180.73,-5274298.00,0.007827,-0.23,0.77,6856450.93,5297294.11,0.040300,0.23,0.14,0.00,0.00,0.018032,0.00,0.88,-0.00,-0.00,0.037298,-0.00,0.87,6122748.86,5328934.29,0.033170,0.23,1.25,-4224987.92,-5274686.38,0.015868,-0.23,1.60,0.06,0.09,0.022469,0.00,
2014-11-28T00:00:00,7289380.58,1.00,12429419.01,12429419.01,0.023208,0.54,0.01,-607814951.65,-5137260.29,0.003505,-0.22,0.14,0.00,0.00,0.023605,0.00,1.04,-5141730.71,-5334022.21,0.006121,-0.23,0.79,6911515.06,5446965.05,0.040221,0.24,0.13,-39445664.49,-5321470.28,0.013562,-0.23,0.88,-0.00,-0.00,0.037298,-0.00,0.85,6131344.81,5206431.60,0.032655,0.23,1.25,-546.86,-682.30,0.013571,-0.00,1.57,0.00,0.00,0.021699,0.00,
2014-12-31T00:00:00,7458545.65,1.00,12637817.46,12637817.46,0.022032,0.55,0.01,-630792421.13,-5247638.79,0.002848,-0.23,0.13,0.00,0.00,0.023605,0.00,1.00,-5140196.92,-5144569.80,0.006409,-0.22,0.77,6788626.31,5243874.69,0.037729,0.23,0.13,-4369.49,-553.74,0.013483,-0.00,0.85,-0.00,-0.00,0.037298,-0.00,0.81,6295518.87,5114479.65,0.029557,0.22,1.20,-4276516.79,-5144863.82,0.012608,-0.22,1.54,0.00,0.00,0.021699,0.00,
2015-01-30T00:00:00,6745090.79,1.00,12810034.32,12810034.32,0.018679,0.56,0.01,-641656456.28,-5472083.03,0.002210,-0.24,0.13,0.00,0.00,0.023605,0.00,1.08,-5333826.08,-5769417.06,0.004458,-0.25,0.73,6931761.45,5063304.78,0.034612,0.22,0.12,-0.32,-0.04,0.011785,-0.00,0.79,-0.00,-0.00,0.037298,-0.00,0.78,6586051.93,5149963.50,0.026405,0.22,1.13,-4440174.11,-5036711.67,0.010720,-0.22,1.50,0.00,0.00,0.021699,0.00,
2015-02-27T00:00:00,7293743.57,1.00,12101015.24,12101015.24,0.019697,0.53,0.01,-626802716.77,-5217486.30,0.003346,-0.23,0.13,0.00,0.00,0.023605,0.00,1.04,-4941080.96,-5163094.00,0.004658,-0.22,0.75,7338297.47,5521335.33,0.033326,0.24,0.12,-0.00,-0.00,0.010975,-0.00,0.80,-0.00,-0.00,0.037298,-0.00,0.78,6849761.62,5330826.76,0.024995,0.23,1.12,-4715156.38,-5278853.47,0.010723,-0.23,1.54,0.00,0.00,0.021699,0.00,
2015-03-31T00:00:00,7409904.55,1.00,12660665.26,12660665.26,0.020382,0.55,0.01,-643067672.07,-5375471.64,0.003055,-0.23,0.12,0.00,0.00,0.023605,0.00,1.03,-5120586.63,-5293416.69,0.004056,-0.23,0.74,7136108.15,5312832.30,0.033901,0.23,0.12,-0.00,-0.00,0.010975,-0.00,0.79,-0.00,-0.00,0.037298,-0.00,0.76,6893224.16,5251947.50,0.024825,0.23,1.08,-4784023.20,-5146652.19,0.009700,-0.22,1.48,0.00,0.00,0.021699,0.00,
2015-04-30T00:00:00,7309443.38,1.00,12780089.91,12780089.91,0.019219,0.54,0.01,-641218286.31,-5338369.78,0.002736,-0.22,0.13,0.00,0.00,0.023605,0.00,1.07,-5184385.20,-5565630.92,0.004953,-0.23,0.75,7220337.99,5447022.71,0.033185,0.23,0.12,-46342698.64,-5537423.66,0.009381,-0.23,0.82,-0.00,-0.00,0.037298,-0.00,0.78,7050283.60,5523897.14,0.024108,0.23,1.12,-126.54,-142.01,0.010321,-0.00,1.52,0.00,0.00,0.021699,0.00,
2015-05-29T00:00:00,7290432.90,1.00,12690003.05,12690003.05,0.021826,0.55,0.01,-644792721.55,-5178850.02,0.003285,-0.23,0.13,0.00,0.00,0.023605,0.00,1.06,-4999370.55,-5284467.58,0.005870,-0.23,0.71,7136942.89,5069370.30,0.036535,0.22,0.12,-44948994.13,-5235362.98,0.012877,-0.23,0.80,-0.00,-0.00,0.037298,-0.00,0.76,6867682.19,5229740.13,0.028775,0.23,1.09,-0.00,-0.00,0.014201,-0.00,1.52,0.00,0.00,0.021699,0.00,
2015-06-30T00:00:00,6858172.81,1.00,12683573.66,12683573.66,0.023601,0.55,0.01,-669396137.82,-5444679.64,0.003728,-0.23,0.13,0.00,0.00,0.023605,0.00,1.06,-5085425.70,-5385106.90,0.005530,-0.23,0.67,7594212.45,5124574.46,0.037590,0.22,0.12,-46194186.86,-5547185.45,0.014298,-0.24,0.80,-0.00,-0.00,0.037298,-0.00,0.77,7078844.77,5426996.68,0.029743,0.23,1.11,-0.00,-0.00,0.016374,-0.00,1.56,0.00,0.00,0.021699,0.00,
2015-07-31T00:00:00,6874817.13,1.00,12258548.72,12258548.72,0.023153,0.54,0.01,-661919812.08,-5340000.90,0.003410,-0.24,0.12,0.00,0.00,0.023605,0.00,1.03,-5084405.81,-5255743.03,0.005455,-0.23,0.66,8002558.57,5286890.28,0.034556,0.23,0.12,-44864034.17,-5196716.63,0.013259,-0.23,0.76,-0.00,-0.00,0.037298,-0.00,0.73,7039844.36,5121838.69,0.028964,0.23,1.10,-0.00,-0.00,0.016374,-0.00,1.56,0.00,0.00,0.021699,0.00,
2015-08-31T00:00:00,6188548.98,1.00,12280739.36,12280739.36,0.021605,0.54,0.01,-668333507.10,-5575253.45,0.003082,-0.25,0.12,0.00,0.00,0.023605,0.00,1.04,-5215595.31,-5422744.14,0.004405,-0.24,0.63,8185681.92,5188903.73,0.032843,0.23,0.12,-46575033.93,-5509197.83,0.012535,-0.24,0.76,-0.00,-0.00,0.037298,-0.00,0.70,7428187.56,5226101.31,0.027160,0.23,1.13,-0.00,-0.00,0.016374,-0.00,1.53,0.00,0.00,0.021699,0.00,
2015-09-30T00:00:00,6293311.47,1.00,11600829.22,11600829.22,0.021704,0.52,0.01,-647347859.66,-5410571.77,0.003012,-0.24,0.12,0.00,0.00,0.023605,0.00,1.03,-5193722.28,-5326894.64,0.004891,-0.24,0.64,8543295.96,5480097.07,0.032903,0.24,0.12,-45675984.97,-5474176.94,0.012830,-0.24,0.76,-0.00,-0.00,0.037298,-0.00,0.71,7693111.77,5424028.55,0.026969,0.24,1.12,-0.00,-0.00,0.016374,-0.00,1.52,0.00,0.00,0.021699,0.00,
2015-10-30T00:00:00,6896858.45,1.00,11713193.66,11713193.66,0.020574,0.51,0.01,-647026096.23,-5362613.20,0.002813,-0.23,0.12,0.00,0.00,0.023605,0.00,1.02,-5272811.03,-5356642.49,0.005358,-0.23,0.68,8455852.69,5717847.63,0.033334,0.25,0.12,-45159171.32,-5307941.64,0.014300,-0.23,0.76,-0.00,-0.00,0.037298,-0.00,0.71,7687376.56,5493014.50,0.026226,0.24,1.10,-0.00,-0.00,0.016374,-0.00,1.54,0.00,0.00,0.021699,0.00,
2015-11-30T00:00:00,7435483.98,1.00,12329017.95,12329017.95,0.022596,0.53,0.01,-653519185.98,-5318569.16,0.002847,-0.23,0.12,0.00,0.00,0.023605,0.00,0.97,-5331486.27,-5181482.36,0.003845,-0.22,0.67,8035010.93,5358548.73,0.035061,0.23,0.11,-46119603.28,-5303420.26,0.014950,-0.23,0.75,-0.00,-0.00,0.037298,-0.00,0.73,7598917.90,5551389.08,0.028548,0.24,1.06,-0.00,-0.00,0.016374,-0.00,1.51,0.00,0.00,0.021699,0.00,
2015-12-31T00:00:00,7031629.89,1.00,12876247.60,12876247.60,0.022350,0.54,0.01,-666624189.22,-5588499.72,0.002767,-0.24,0.11,0.00,0.00,0.023605,0.00,0.99,-5582541.52,-5553110.04,0.004782,-0.23,0.67,8160623.59,5493732.03,0.035508,0.23,0.12,-1876.20,-220.82,0.015843,-0.00,0.72,-0.00,-0.00,0.037298,-0.00,0.72,7444628.15,5335192.72,0.028455,0.23,1.08,-5119822.11,-5531711.89,0.015841,-0.23,1.47,0.00,0.00,0.021699,0.00,
2016-01-29T00:00:00,6927686.34,1.00,12479689.58,12479689.58,0.020802,0.54,0.01,-648147962.32,-5355488.22,0.002248,-0.23,0.11,0.00,0.00,0.023605,0.00,0.98,-5462639.82,-5367896.45,0.005081,-0.23,0.65,8094431.03,5270688.94,0.033204,0.23,0.12,-0.32,-0.04,0.016774,-0.00,0.71,-0.00,-0.00,0.037298,-0.00,0.71,7599343.24,5384514.67,0.027229,0.23,1.09,-5034031.37,-5483822.14,0.014984,-0.24,1.44,0.00,0.00,0.021699,0.00,
2016-02-29T00:00:00,6638418.05,1.00,12383501.03,12383501.03,0.017715,0.53,0.01,-658780578.64,-5799635.34,0.000508,-0.25,0.12,0.00,0.00,0.023605,0.00,1.00,-5539902.98,-5550170.79,0.004230,-0.24,0.66,8384902.85,5529424.16,0.030640,0.24,0.12,-0.00,-0.00,0.015155,-0.00,0.74,-0.00,-0.00,0.037298,-0.00,0.72,7700599.35,5507468.62,0.024737,0.24,1.09,-5002228.07,-5432169.63,0.013380,-0.23,1.39,0.00,0.00,0.021699,0.00,
2016-03-31T00:00:00,6759509.96,1.00,12103381.86,12103381.86,0.018843,0.51,0.01,-619316611.27,-5510669.67,0.001193,-0.23,0.12,0.00,0.00,0.023605,0.00,1.04,-5443591.42,-5656854.85,0.005269,-0.24,0.69,8292511.76,5687004.43,0.030191,0.24,0.12,-0.00,-0.00,0.015155,-0.00,0.76,-0.00,-0.00,0.037298,-0.00,0.76,7642468.25,5838845.85,0.025679,0.25,1.13,-5026177.04,-5702197.67,0.013716,-0.24,1.42,0.00,0.00,0.021699,0.00,
2016-04-29T00:00:00,6473343.06,1.00,12233841.27,12233841.27,0.017982,0.53,0.01,-613903326.07,-5762186.28,0.001439,-0.25,0.12,0.00,0.00,0.023605,0.00,1.05,-5257639.99,-5503941.36,0.004934,-0.24,0.70,7985540.29,5589877.92,0.028575,0.24,0.13,-0.00,-0.00,0.015155,-0.00,0.80,-0.00,-0.00,0.037298,-0.00,0.76,7166042.86,5464824.44,0.025138,0.23,1.15,-4819622.87,-5549072.92,0.013262,-0.24,1.47,0.00,0.00,0.021699,0.00,
2016-05-31T00:00:00,6574445.17,1.00,11958320.58,11958320.58,0.018031,0.53,0.01,-583013088.92,-5324563.58,0.001598,-0.24,0.12,0.00,0.00,0.023605,0.00,1.01,-5228062.30,-5292364.53,0.003866,-0.24,0.68,7838284.96,5336304.64,0.026613,0.24,0.12,-0.00,-0.00,0.015155,-0.00,0.76,-0.00,-0.00,0.037298,-0.00,0.72,7192563.22,5212091.09,0.023219,0.23,1.12,-4757523.29,-5315343.02,0.011977,-0.24,1.44,0.00,0.00,0.021699,0.00,
2016-06-30T00:00:00,6647979.76,1.00,12067160.10,12067160.10,0.016408,0.51,0.01,-600254716.88,-5846731.77,0.000914,-0.25,0.12,0.00,0.00,0.023605,0.00,1.03,-5415534.53,-5560667.96,0.002566,-0.24,0.72,8070694.69,5783460.02,0.023621,0.25,0.12,-0.00,-0.00,0.015155,-0.00,0.78,-0.00,-0.00,0.037298,-0.00,0.75,7580144.47,5671464.23,0.021174,0.24,1.11,-4910802.20,-5466704.86,0.011080,-0.23,1.33,0.00,0.00,0.021699,0.00,
2016-07-29T00:00:00,6775949.26,1.00,12146216.62,12146216.62,0.014949,0.52,0.01,-563811863.60,-5507588.78,0.000573,-0.24,0.12,0.00,0.00,0.023605,0.00,1.03,-5349230.30,-5532923.35,0.003250,-0.24,0.72,7679542.45,5512759.89,0.021453,0.24,0.12,-46325610.86,-5399632.94,0.010626,-0.23,0.76,-0.00,-0.00,0.037298,-0.00,0.76,7353822.05,5557283.46,0.019225,0.24,1.12,-148.27,-165.64,0.010675,-0.00,1.32,0.00,0.00,0.021699,0.00,
2016-08-31T00:00:00,6994231.50,1.00,12287494.43,12287494.43,0.015591,0.53,0.01,-563251577.87,-5457599.71,0.001962,-0.23,0.12,0.00,0.00,0.023605,0.00,1.02,-5319128.31,-5426574.49,0.002368,-0.23,0.73,7681878.08,5599705.04,0.020716,0.24,0.12,-47229571.70,-5514509.92,0.008560,-0.24,0.76,-0.00,-0.00,0.037298,-0.00,0.75,7295238.54,5505716.17,0.018754,0.24,1.12,-0.01,-0.01,0.009124,-0.00,1.33,0.00,0.00,0.021699,0.00,
2016-09-30T00:00:00,6940819.09,1.00,12515400.19,12515400.19,0.016267,0.53,0.01,-568900093.43,-5598583.81,0.001845,-0.24,0.13,0.00,0.00,0.023605,0.00,1.03,-5402886.41,-5557381.62,0.001871,-0.24,0.73,7578549.19,5503542.51,0.022806,0.23,0.12,-1102.99,-128.84,0.008725,-0.00,0.76,-0.00,-0.00,0.037298,-0.00,0.77,7317705.92,5605728.28,0.019905,0.24,1.12,-4927578.57,-5527757.62,0.008339,-0.23,1.28,0.00,0.00,0.021699,0.00,
2016-10-31T00:00:00,7338470.41,1.00,12473416.52,12473416.52,0.017561,0.53,0.01,-561196880.28,-5366966.77,0.001821,-0.23,0.12,0.00,0.00,0.023605,0.00,1.02,-5368665.00,-5483825.33,0.002517,-0.23,0.72,7622431.49,5469094.30,0.024188,0.23,0.11,-47303735.74,-5286101.42,0.009754,-0.23,0.75,-0.00,-0.00,0.037298,-0.00,0.77,7224002.05,5533224.58,0.021993,0.24,1.10,-336.37,-371.47,0.010645,-0.00,1.22,0.00,0.00,0.021699,0.00,
2016-11-30T00:00:00,7949377.84,1.00,12887261.08,12887261.08,0.021416,0.54,0.01,-578620021.35,-5057646.27,0.002220,-0.21,0.12,0.00,0.00,0.023605,0.00,0.99,-5417225.10,-5345066.70,0.003879,-0.23,0.71,7731958.12,5468427.31,0.028572,0.23,0.11,-49543763.07,-5363533.46,0.010300,-0.23,0.75,-0.00,-0.00,0.037298,-0.00,0.74,7240221.23,5359935.89,0.024971,0.23,1.06,-0.01,-0.01,0.012660,-0.00,1.26,0.00,0.00,0.021699,0.00,
2016-12-30T00:00:00,7940860.31,1.00,13511421.36,13511421.36,0.024907,0.55,0.01,-634155509.63,-5373060.87,0.002537,-0.22,0.12,0.00,0.00,0.023605,0.00,0.97,-5618073.19,-5460006.01,0.004938,-0.22,0.69,7859975.06,5426526.74,0.032104,0.22,0.11,-51231935.38,-5583314.48,0.011737,-0.23,0.75,-0.00,-0.00,0.037298,-0.00,0.72,7505947.05,5419293.58,0.027923,0.22,1.04,-0.00,-0.00,0.013178,-0.00,1.22,0.00,0.00,0.021699,0.00,
2017-01-31T00:00:00,7840169.14,1.00,13514770.26,13514770.26,0.024221,0.54,0.01,-655354633.23,-5774558.40,0.002245,-0.23,0.12,0.00,0.00,0.023605,0.00,1.01,-5713933.28,-5757981.85,0.004580,-0.23,0.72,8066594.45,5848280.74,0.031950,0.23,0.11,-50987876.60,-5820965.78,0.012233,-0.23,0.76,-0.00,-0.00,0.037298,-0.00,0.76,7710426.14,5830624.17,0.027284,0.23,1.08,-0.00,-0.00,0.013178,-0.00,1.26,0.00,0.00,0.021699,0.00,
2017-02-28T00:00:00,8132309.30,1.00,13420683.56,13420683.56,0.024171,0.55,0.01,-631352887.67,-5546210.64,0.002291,-0.23,0.12,0.00,0.00,0.023605,0.00,0.99,-5520489.88,-5471790.94,0.003172,-0.22,0.71,7694380.30,5482245.85,0.032850,0.22,0.11,-48757752.43,-5394750.21,0.011068,-0.22,0.75,-0.00,-0.00,0.037298,-0.00,0.77,7373889.77,5642131.67,0.027471,0.23,1.06,-0.00,-0.00,0.013178,-0.00,1.23,0.00,0.00,0.021699,0.00,
2017-03-31T00:00:00,7827914.84,1.00,13727124.76,13727124.76,0.024820,0.55,0.01,-634429252.52,-5716093.81,0.002249,-0.23,0.12,0.00,0.00,0.023605,0.00,1.00,-5622527.97,-5605431.40,0.003571,-0.23,0.70,7845224.95,5490873.10,0.032728,0.22,0.11,-50402407.04,-5617713.57,0.011135,-0.23,0.75,-0.00,-0.00,0.037298,-0.00,0.76,7302000.89,5549155.77,0.028111,0.22,1.07,-0.00,-0.00,0.013178,-0.00,1.25,0.00,0.00,0.021699,0.00,
2017-04-28T00:00:00,7644729.17,1.00,13426407.54,13426407.54,0.022897,0.55,0.01,-619564032.04,-5550654.29,0.001950,-0.23,0.12,0.00,0.00,0.023605,0.00,1.01,-5598435.62,-5632512.32,0.002304,-0.23,0.69,7996558.96,5530020.50,0.030308,0.23,0.11,-50107151.51,-5674295.66,0.009534,-0.23,0.73,-0.00,-0.00,0.037298,-0.00,0.75,7361470.17,5545763.39,0.025588,0.23,1.09,-0.00,-0.00,0.013178,-0.00,1.29,0.00,0.00,0.021699,0.00,
2017-05-31T00:00:00,7454619.68,1.00,13256758.22,13256758.22,0.022988,0.54,0.01,-624197214.00,-5610761.47,0.002114,-0.23,0.12,0.00,0.00,0.023605,0.00,1.03,-5558436.00,-5733597.40,0.003191,-0.23,0.71,8110448.14,5733681.29,0.029316,0.23,0.12,-49409884.83,-5686159.71,0.009766,-0.23,0.74,-0.00,-0.00,0.037298,-0.00,0.74,7441357.89,5494698.76,0.025486,0.22,1.12,-0.00,-0.00,0.013178,-0.00,1.29,0.00,0.00,0.021699,0.00,
2017-06-30T00:00:00,7782703.29,1.00,13070288.87,13070288.87,0.021775,0.53,0.01,-623024177.63,-5498646.82,0.002217,-0.22,0.12,0.00,0.00,0.023605,0.00,1.04,-5428909.20,-5636911.23,0.002649,-0.23,0.73,7942284.03,5783571.68,0.027674,0.23,0.12,-48683955.89,-5748964.48,0.008745,-0.23,0.77,-0.00,-0.00,0.037298,-0.00,0.76,7601157.62,5813365.26,0.024076,0.24,1.14,-0.00,-0.00,0.013178,-0.00,1.29,0.00,0.00,0.021699,0.00,
2017-07-31T00:00:00,7844399.93,1.00,13410140.89,13410140.89,0.023152,0.53,0.01,-635464677.18,-5768822.81,0.002344,-0.23,0.13,0.00,0.00,0.023605,0.00,1.04,-5401914.11,-5593780.79,0.004300,-0.22,0.75,7722497.79,5784536.82,0.029707,0.23,0.12,-47521956.40,-5859168.31,0.010865,-0.23,0.80,-0.00,-0.00,0.037298,-0.00,0.80,7350853.48,5871494.13,0.026475,0.23,1.18,-0.00,-0.00,0.013178,-0.00,1.32,0.00,0.00,0.021699,0.00,
2017-08-31T00:00:00,7533082.66,1.00,13479515.85,13479515.85,0.022136,0.55,0.01,-618698563.79,-5614579.28,0.001860,-0.23,0.13,0.00,0.00,0.023605,0.00,1.04,-5423709.17,-5634144.46,0.002080,-0.23,0.72,7518821.88,5390995.06,0.028860,0.22,0.13,-45579052.66,-5710408.45,0.009457,-0.23,0.81,-0.00,-0.00,0.037298,-0.00,0.80,7048274.84,5621703.94,0.025976,0.23,1.19,-0.00,-0.00,0.013178,-0.00,1.30,0.00,0.00,0.021699,0.00,
2017-09-29T00:00:00,7819346.41,1.00,13173190.76,13173190.76,0.021892,0.54,0.01,-619753321.89,-5498654.26,0.001781,-0.23,0.13,0.00,0.00,0.023605,0.00,1.03,-5413687.77,-5561341.38,0.002420,-0.23,0.72,7864035.19,5667610.13,0.029143,0.23,0.12,-44912880.44,-5492552.99,0.009442,-0.23,0.80,-0.00,-0.00,0.037298,-0.00,0.78,7068039.21,5531094.16,0.027095,0.23,1.17,-0.00,-0.00,0.013178,-0.00,1.33,0.00,0.00,0.021699,0.00,
2017-10-31T00:00:00,7792840.50,1.00,13471564.11,13471564.11,0.023549,0.55,0.01,-634786897.09,-5565864.95,0.002080,-0.23,0.12,0.00,0.00,0.023605,0.00,1.00,-5482373.98,-5475256.15,0.002710,-0.22,0.69,7836880.71,5404312.97,0.029706,0.22,0.12,-3470.19,-412.89,0.011381,-0.00,0.78,-0.00,-0.00,0.037298,-0.00,0.77,7215644.20,5537646.49,0.027802,0.23,1.16,-4802779.81,-5579149.09,0.011230,-0.23,1.33,0.00,0.00,0.021699,0.00,
2017-11-30T00:00:00,7465622.96,1.00,13452459.46,13452459.46,0.023523,0.55,0.01,-643255866.20,-5702875.71,0.001843,-0.23,0.12,0.00,0.00,0.023605,0.00,1.02,-5646904.52,-5737849.43,0.002164,-0.23,0.69,8200233.33,5625770.10,0.028394,0.23,0.12,-0.11,-0.01,0.010656,-0.00,0.79,-0.00,-0.00,0.037298,-0.00,0.76,7366144.83,5593850.28,0.025693,0.23,1.19,-4858830.96,-5765731.73,0.010241,-0.23,1.35,0.00,0.00,0.021699,0.00,
2017-12-29T00:00:00,7702639.71,1.00,13132216.24,13132216.24,0.024049,0.53,0.01,-637127786.02,-5681285.71,0.002123,-0.23,0.12,0.00,0.00,0.023605,0.00,1.03,-5558541.17,-5717487.32,0.002575,-0.23,0.71,8253981.40,5868168.39,0.027592,0.24,0.12,0.00,0.00,0.007196,0.00,0.80,-0.00,-0.00,0.037298,-0.00,0.78,7454916.22,5838317.60,0.025782,0.24,1.20,-4763212.48,-5737289.49,0.010371,-0.23,1.36,0.00,0.00,0.021699,0.00,
2018-01-31T00:00:00,7476777.73,1.00,13381409.01,13381409.01,0.025688,0.53,0.01,-634376139.28,-5799480.18,0.002380,-0.23,0.13,0.00,0.00,0.023605,0.00,1.08,-5499143.55,-5924843.56,0.002425,-0.24,0.74,7979163.63,5897399.35,0.028725,0.24,0.13,-46307709.81,-5888756.61,0.011014,-0.23,0.81,-0.00,-0.00,0.037298,-0.00,0.80,7241569.45,5811721.49,0.027535,0.23,1.25,-538.69,-671.77,0.011117,-0.00,1.42,0.00,0.00,0.021699,0.00,
2018-02-28T00:00:00,7497150.93,1.00,13163872.35,13163872.35,0.028585,0.54,0.01,-619691043.15,-5787989.01,0.002309,-0.24,0.13,0.00,0.00,0.023605,0.00,1.05,-5258169.99,-5544253.46,0.004069,-0.23,0.72,7683982.32,5564355.66,0.029614,0.23,0.12,-44579487.94,-5379740.41,0.011824,-0.22,0.78,-0.00,-0.00,0.037298,-0.00,0.77,7075332.03,5480905.83,0.028576,0.23,1.22,-0.02,-0.02,0.012502,-0.00,1.37,0.00,0.00,0.021699,0.00,
2018-03-29T00:00:00,7526612.43,1.00,13192300.41,13192300.41,0.028421,0.54,0.01,-607415933.74,-5718201.31,0.002180,-0.23,0.13,0.00,0.00,0.023605,0.00,1.05,-5380294.73,-5634111.45,0.003701,-0.23,0.72,7854594.99,5675730.35,0.028765,0.23,0.12,-47038551.35,-5616006.99,0.010733,-0.23,0.77,-0.00,-0.00,0.037298,-0.00,0.77,7340553.99,5626901.42,0.027207,0.23,1.23,0.00,0.00,0.008352,0.00,1.41,0.00,0.00,0.021699,0.00,
2018-04-30T00:00:00,7982703.88,1.00,13234129.65,13234129.65,0.028657,0.54,0.01,-603508831.30,-5498941.52,0.002329,-0.23,0.12,0.00,0.00,0.023605,0.00,1.00,-5426204.19,-5448543.21,0.005464,-0.22,0.70,7884549.00,5516818.69,0.030168,0.23,0.11,-47622908.14,-5378172.20,0.012160,-0.22,0.78,-0.00,-0.00,0.037298,-0.00,0.75,7430192.13,5557412.48,0.027363,0.23,1.20,0.00,0.00,0.008352,0.00,1.36,0.00,0.00,0.021699,0.00,
2018-05-31T00:00:00,8016662.50,1.00,13700507.62,13700507.62,0.029764,0.54,0.01,-624627334.33,-5700714.93,0.002396,-0.23,0.12,0.00,0.00,0.023605,0.00,1.01,-5668593.90,-5736862.57,0.004965,-0.23,0.70,8156324.36,5693114.23,0.029596,0.23,0.11,-50428168.47,-5706868.01,0.011161,-0.23,0.77,-0.00,-0.00,0.037298,-0.00,0.76,7628445.72,5767486.15,0.027930,0.23,1.17,0.00,0.00,0.008352,0.00,1.33,0.00,0.00,0.021699,0.00,
2018-06-29T00:00:00,7867656.02,1.00,13742425.06,13742425.06,0.029115,0.55,0.01,-624646132.90,-5639891.05,0.002496,-0.23,0.12,0.00,0.00,0.023605,0.00,1.01,-5633285.36,-5661877.84,0.003220,-0.23,0.67,8188436.63,5489937.47,0.029301,0.22,0.11,-50398452.48,-5600854.88,0.008931,-0.23,0.76,-0.00,-0.00,0.037298,-0.00,0.73,7557716.96,5537917.26,0.026970,0.22,1.16,0.00,0.00,0.008352,0.00,1.31,0.00,0.00,0.021699,0.00,
2018-07-31T00:00:00,7986404.00,1.00,13605479.43,13605479.43,0.028878,0.54,0.01,-632605602.31,-5649525.36,0.002763,-0.22,0.12,0.00,0.00,0.023605,0.00,1.01,-5682812.75,-5724025.74,0.003931,-0.23,0.68,8542316.24,5808348.22,0.028127,0.23,0.11,-51419219.77,-5839410.35,0.009616,-0.23,0.77,-0.00,-0.00,0.037298,-0.00,0.74,7813542.35,5785537.79,0.026393,0.23,1.17,0.00,0.00,0.008352,0.00,1.31,0.00,0.00,0.021699,0.00,
